# Time (s), ω1 (rad/s), ω2 (rad/s), ω3 (rad/s), α1 (rad/s²), α2 (rad/s²), α3 (rad/s²), Vx (m/s), Vy (m/s), Vz (m/s), X (m), Y (m), Z (m), e0, e1, e2, e3
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,223.997955,0.999048,-0.043619,0.000000,0.000000
0.001438,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000086,0.000981,0.000000,0.000000,223.997957,0.999048,-0.043619,0.000000,0.000000
0.001876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000233,0.002668,0.000000,0.000000,223.997958,0.999048,-0.043619,0.000000,-0.000000
0.002314,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000503,0.005745,-0.000000,0.000000,223.997960,0.999048,-0.043619,0.000000,-0.000000
0.003190,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.001284,0.014675,-0.000000,0.000001,223.997969,0.999048,-0.043619,0.000000,0.000000
0.004065,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.002551,0.029162,-0.000000,0.000003,223.997989,0.999048,-0.043619,0.000000,-0.000000
0.004941,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.004305,0.049204,0.000000,0.000006,223.998023,0.999048,-0.043619,-0.000000,0.000000
0.013700,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.048585,0.555324,-0.000000,0.000200,224.000244,0.999048,-0.043619,-0.000000,0.000000
0.015451,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.063278,0.723272,0.000000,0.000298,224.001364,0.999048,-0.043619,-0.000000,0.000000
0.016770,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.075285,0.860508,0.000000,0.000390,224.002409,0.999048,-0.043619,0.000000,-0.000000
0.018089,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.087464,0.999719,0.000000,0.000497,224.003636,0.999048,-0.043619,0.000000,0.000000
0.019408,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.099572,1.138109,-0.000000,0.000620,224.005046,0.999048,-0.043619,-0.000000,0.000000
0.022047,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.123571,1.412424,0.000000,0.000915,224.008410,0.999048,-0.043619,0.000000,0.000000
0.024685,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.147283,1.683452,-0.000000,0.001272,224.012494,0.999048,-0.043619,-0.000000,0.000000
0.027323,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.170707,1.951191,-0.000000,0.001691,224.017288,0.999048,-0.043619,0.000000,0.000000
0.032160,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.212907,2.433539,0.000000,0.002619,224.027892,0.999048,-0.043619,0.000000,0.000000
0.036997,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.254138,2.904809,0.000000,0.003749,224.040803,0.999048,-0.043619,-0.000000,0.000000
0.041834,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.294398,3.364990,0.000000,0.005075,224.055967,0.999048,-0.043619,0.000000,-0.000000
0.051508,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.372728,4.260305,-0.000000,0.008306,224.092889,0.999048,-0.043619,0.000000,-0.000000
0.061182,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.450318,5.147163,-0.000000,0.012287,224.138399,0.999048,-0.043619,-0.000000,0.000000
0.068537,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.510115,5.830642,-0.000000,0.015819,224.178762,0.999048,-0.043619,0.000000,-0.000000
0.075891,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.570412,6.519837,0.000000,0.019792,224.224175,0.999048,-0.043619,0.000000,0.000000
0.083246,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.631226,7.214951,-0.000000,0.024210,224.274679,0.999048,-0.043619,0.000000,0.000000
0.090600,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.692559,7.915986,0.000000,0.029078,224.330316,0.999048,-0.043619,0.000000,0.000000
0.105310,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.816779,9.335827,-0.000000,0.040176,224.457168,0.999048,-0.043619,0.000000,-0.000000
0.120019,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.942894,10.777326,0.000000,0.053115,224.605066,0.999048,-0.043619,-0.000000,0.000000
0.134728,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,1.070503,12.235904,0.000000,0.067921,224.774299,0.999048,-0.043619,0.000000,0.000000
0.149437,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,1.199460,13.709894,0.000000,0.084614,224.965101,0.999048,-0.043619,-0.000000,-0.000000
0.170125,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,1.383147,15.809447,-0.000000,0.111328,225.270438,0.999048,-0.043619,0.000000,0.000000
0.183246,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500618,17.152140,-0.000000,0.130247,225.486684,0.999048,-0.043619,0.000000,0.000000
0.196367,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.618173,18.495797,0.000000,0.150708,225.720553,0.999048,-0.043619,0.000000,0.000000
0.209488,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.735597,19.837965,-0.000000,0.172710,225.972044,0.999048,-0.043619,-0.000000,0.000000
0.231435,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.931395,22.075941,-0.000000,0.212952,226.432010,0.999048,-0.043619,0.000000,-0.000000
0.253383,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,2.126120,24.301662,-0.000000,0.257480,226.940966,0.999048,-0.043619,0.000000,-0.000000
0.275330,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,2.319578,26.512901,0.000000,0.306268,227.498615,0.999048,-0.043619,-0.000000,0.000000
0.297277,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,2.511233,28.703526,0.000000,0.359283,228.104580,0.999048,-0.043619,-0.000000,0.000000
0.328002,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,2.776222,31.732361,0.000000,0.440521,229.033137,0.999048,-0.043619,-0.000000,-0.000000
0.332541,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.815038,32.176028,-0.000000,0.453210,229.178168,0.999048,-0.043619,0.000000,0.000000
0.333822,0.002233,-0.000950,0.000221,1.742947,-0.741712,0.172564,0.000450,2.828128,32.300863,0.000001,0.456833,229.219546,0.999048,-0.043618,-0.000001,0.000000
0.335103,0.004471,-0.001903,0.000442,1.747072,-0.743972,0.172338,0.000902,2.841218,32.425667,0.000002,0.460473,229.261085,0.999048,-0.043615,-0.000002,0.000001
0.337665,0.008957,-0.003815,0.000883,1.755103,-0.748414,0.171871,0.001808,2.867402,32.675275,0.000005,0.467785,229.344482,0.999049,-0.043607,-0.000005,0.000002
0.340227,0.013464,-0.005738,0.001323,1.762731,-0.752707,0.171384,0.002718,2.893592,32.924885,0.000011,0.475166,229.428518,0.999049,-0.043592,-0.000011,0.000003
0.342789,0.017989,-0.007672,0.001761,1.769944,-0.756844,0.170880,0.003630,2.919786,33.174495,0.000019,0.482613,229.513194,0.999050,-0.043572,-0.000020,0.000006
0.363665,0.055428,-0.023776,0.005281,1.811741,-0.784110,0.166167,0.010956,3.132854,35.208365,0.000171,0.545789,230.226962,0.999067,-0.043190,-0.000182,0.000049
0.384541,0.093381,-0.040311,0.008693,1.818578,-0.797748,0.160586,0.017461,3.343805,37.242393,0.000469,0.613395,230.983189,0.999100,-0.042415,-0.000512,0.000137
0.405416,0.131055,-0.056961,0.011982,1.783885,-0.794688,0.154411,0.022230,3.550510,39.276660,0.000887,0.685364,231.781881,0.999148,-0.041244,-0.001015,0.000267
0.426292,0.167518,-0.073348,0.015138,1.701517,-0.771935,0.147893,0.024309,3.750772,41.311233,0.001377,0.761585,232.623043,0.999211,-0.039686,-0.001688,0.000438
0.432890,0.178623,-0.078402,0.016107,1.664683,-0.760193,0.145800,0.024248,3.812366,41.954361,0.001537,0.786536,232.897737,0.999233,-0.039116,-0.001936,0.000501
0.439488,0.189467,-0.083372,0.017062,1.622427,-0.746136,0.143700,0.023790,3.873026,42.597525,0.001696,0.811890,233.176675,0.999256,-0.038509,-0.002200,0.000567
0.446086,0.200014,-0.088240,0.018003,1.574614,-0.729688,0.141601,0.022904,3.932683,43.240725,0.001850,0.837641,233.459857,0.999279,-0.037867,-0.002480,0.000637
0.464416,0.227463,-0.101111,0.020546,1.411701,-0.670884,0.135817,0.017965,4.092634,45.027826,0.002231,0.911209,234.268854,0.999349,-0.035907,-0.003340,0.000851
0.482747,0.251503,-0.112717,0.022983,1.203813,-0.592102,0.130184,0.008850,4.242906,46.815189,0.002483,0.987621,235.110611,0.999422,-0.033711,-0.004311,0.001093
0.501077,0.271321,-0.122692,0.025320,0.951004,-0.492849,0.124785,-0.005026,4.382226,48.602676,0.002525,1.066688,235.985133,0.999494,-0.031313,-0.005381,0.001361
0.519407,0.286108,-0.130662,0.027560,0.655159,-0.373380,0.119678,-0.024194,4.509413,50.389570,0.002265,1.148200,236.892415,0.999564,-0.028755,-0.006532,0.001654
0.548214,0.297396,-0.138279,0.030899,0.113703,-0.147901,0.112326,-0.066062,4.682510,53.194681,0.001001,1.280674,238.384354,0.999661,-0.024535,-0.008456,0.002158
0.577020,0.292021,-0.138835,0.034040,-0.496136,0.114694,0.105875,-0.123328,4.820976,55.995690,-0.001688,1.417640,239.957037,0.999736,-0.020269,-0.010440,0.002711
0.605826,0.268582,-0.131483,0.037008,-1.132266,0.397945,0.100341,-0.196443,4.924425,58.792034,-0.006254,1.558088,241.610340,0.999787,-0.016210,-0.012375,0.003305
0.634632,0.227092,-0.115944,0.039829,-1.739035,0.678716,0.095696,-0.284952,4.994743,61.584621,-0.013151,1.701032,243.344137,0.999813,-0.012621,-0.014145,0.003932
0.663438,0.169320,-0.092688,0.042529,-2.251021,0.928455,0.091881,-0.387379,5.036270,64.375399,-0.022803,1.845574,245.158344,0.999820,-0.009750,-0.015638,0.004585
0.692244,0.098986,-0.063061,0.045129,-2.599276,1.115566,0.088774,-0.501091,5.055656,67.163095,-0.035575,1.990974,247.052906,0.999815,-0.007810,-0.016751,0.005257
0.721050,0.021739,-0.029314,0.047650,-2.720770,1.209347,0.086293,-0.622567,5.061741,69.949662,-0.051744,2.136718,249.027745,0.999806,-0.006943,-0.017411,0.005945
0.749856,-0.055173,0.005487,0.050107,-2.569509,1.184932,0.084403,-0.747688,5.064936,72.741312,-0.071476,2.282568,251.082908,0.999797,-0.007199,-0.017578,0.006646
0.778662,-0.123557,0.037706,0.052517,-2.127696,1.028577,0.083005,-0.871817,5.076212,75.540518,-0.094809,2.428600,253.218594,0.999787,-0.008516,-0.017266,0.007360
0.807468,-0.175227,0.063530,0.054892,-1.415781,0.742813,0.081957,-0.990254,5.105966,78.345679,-0.121648,2.575197,255.435009,0.999773,-0.010711,-0.016536,0.008089
0.828335,-0.198206,0.076263,0.056596,-0.766315,0.466964,0.081340,-1.070127,5.143927,80.378891,-0.143156,2.682110,257.091063,0.999757,-0.012687,-0.015812,0.008630
0.845227,-0.206339,0.082049,0.057966,-0.187932,0.212964,0.080893,-1.130155,5.186587,82.023722,-0.161746,2.769342,258.462673,0.999740,-0.014416,-0.015149,0.009078
0.862118,-0.204489,0.083390,0.059329,0.409567,-0.056765,0.080472,-1.185619,5.240633,83.667269,-0.181311,2.857389,259.862058,0.999719,-0.016172,-0.014455,0.009537
0.879009,-0.192587,0.080129,0.060685,0.996499,-0.329237,0.080091,-1.236376,5.306154,85.309528,-0.201774,2.946447,261.289193,0.999696,-0.017870,-0.013769,0.010008
0.895901,-0.171082,0.072344,0.062034,1.541064,-0.590042,0.079726,-1.282528,5.382673,86.950493,-0.223055,3.036705,262.744057,0.999670,-0.019426,-0.013128,0.010493
0.912792,-0.140959,0.060356,0.063378,2.011194,-0.824124,0.079375,-1.324391,5.469081,88.588757,-0.245079,3.128341,264.226616,0.999645,-0.020763,-0.012568,0.010994
0.929684,-0.103734,0.044743,0.064716,2.376543,-1.016658,0.078995,-1.362511,5.563680,90.222201,-0.267778,3.221509,265.736810,0.999622,-0.021813,-0.012122,0.011513
0.946575,-0.061405,0.026322,0.066047,2.610967,-1.154188,0.078584,-1.397685,5.664317,91.849604,-0.291094,3.316329,267.274549,0.999604,-0.022524,-0.011816,0.012050
0.963467,-0.016357,0.006118,0.067370,2.694795,-1.225721,0.078151,-1.430921,5.768494,93.470799,-0.314986,3.412883,268.839726,0.999591,-0.022862,-0.011669,0.012606
0.980358,0.028758,-0.014685,0.068687,2.616917,-1.223806,0.077709,-1.463369,5.873487,95.086036,-0.339431,3.511208,270.432237,0.999584,-0.022815,-0.011691,0.013181
0.997250,0.071187,-0.034815,0.069996,2.376442,-1.145445,0.077268,-1.496238,5.976484,96.695515,-0.364426,3.611294,272.051980,0.999584,-0.022395,-0.011882,0.013777
0.999446,0.076359,-0.037314,0.070165,2.333664,-1.129697,0.077210,-1.500607,5.989578,96.904331,-0.367716,3.624432,272.264542,0.999584,-0.022314,-0.011919,0.013855
1.001641,0.081434,-0.039776,0.070335,2.288348,-1.112703,0.077159,-1.505012,6.002596,97.113284,-0.371016,3.637599,272.477562,0.999584,-0.022228,-0.011958,0.013934
1.003837,0.086406,-0.042199,0.070504,2.240571,-1.094495,0.077121,-1.509465,6.015550,97.322750,-0.374326,3.650794,272.691041,0.999585,-0.022136,-0.012000,0.014014
1.006033,0.091272,-0.044582,0.070674,2.190307,-1.075053,0.077090,-1.513973,6.028443,97.532953,-0.377646,3.664018,272.904981,0.999585,-0.022039,-0.012045,0.014094
1.008229,0.096024,-0.046920,0.070843,2.137644,-1.054412,0.077073,-1.518540,6.041271,97.743932,-0.380975,3.677270,273.119383,0.999586,-0.021936,-0.012092,0.014174
1.012621,0.105169,-0.051454,0.071181,2.025386,-1.009641,0.077088,-1.527865,6.066713,98.168297,-0.387665,3.703857,273.549582,0.999587,-0.021716,-0.012193,0.014334
1.017013,0.113801,-0.055781,0.071520,1.904077,-0.960264,0.077138,-1.537452,6.091821,98.595573,-0.394396,3.730556,273.981650,0.999588,-0.021476,-0.012304,0.014497
1.021404,0.121881,-0.059882,0.071859,1.774318,-0.906524,0.077234,-1.547318,6.116543,99.025599,-0.401169,3.757364,274.415602,0.999590,-0.021217,-0.012424,0.014660
1.025796,0.129374,-0.063738,0.072198,1.636551,-0.848582,0.077361,-1.557476,6.140830,99.458178,-0.407987,3.784280,274.851448,0.999592,-0.020941,-0.012552,0.014824
1.030188,0.136245,-0.067330,0.072538,1.491264,-0.786624,0.077477,-1.567889,6.164555,99.891162,-0.414850,3.811302,275.289195,0.999594,-0.020649,-0.012688,0.014990
1.034580,0.142463,-0.070642,0.072879,1.339137,-0.720932,0.077554,-1.578523,6.187608,100.322659,-0.421759,3.838426,275.728841,0.999596,-0.020343,-0.012832,0.015156
1.038971,0.147999,-0.073657,0.073219,1.180830,-0.651776,0.077586,-1.589376,6.209932,100.752019,-0.428715,3.865650,276.170379,0.999598,-0.020024,-0.012982,0.015324
1.043363,0.152827,-0.076362,0.073560,1.017076,-0.579467,0.077577,-1.600463,6.231507,101.179368,-0.435720,3.892970,276.613798,0.999600,-0.019693,-0.013139,0.015493
1.049361,0.158238,-0.079530,0.074025,0.786029,-0.476218,0.077511,-1.616008,6.259732,101.759942,-0.445365,3.930431,277.222395,0.999602,-0.019226,-0.013361,0.015725
1.055359,0.162243,-0.082066,0.074490,0.548312,-0.368600,0.077393,-1.632048,6.286495,102.337301,-0.455105,3.968056,277.834463,0.999604,-0.018744,-0.013591,0.015958
1.061357,0.164807,-0.083945,0.074954,0.306142,-0.257602,0.077247,-1.648630,6.311797,102.912410,-0.464944,4.005838,278.449987,0.999606,-0.018253,-0.013828,0.016194
1.067354,0.165911,-0.085151,0.075417,0.061736,-0.144223,0.077097,-1.665805,6.335659,103.486505,-0.474883,4.043767,279.068956,0.999608,-0.017756,-0.014070,0.016431
1.073352,0.165548,-0.085673,0.075879,-0.182619,-0.029512,0.076955,-1.683603,6.358089,104.060261,-0.484927,4.081835,279.691367,0.999610,-0.017257,-0.014314,0.016669
1.081063,0.162941,-0.085331,0.076471,-0.492932,0.118169,0.076781,-1.707409,6.384826,104.797440,-0.498000,4.130964,280.496577,0.999611,-0.016622,-0.014628,0.016977
1.088773,0.157977,-0.083859,0.077063,-0.794334,0.263907,0.076617,-1.732249,6.409223,105.533973,-0.511260,4.180291,281.307470,0.999611,-0.016002,-0.014939,0.017288
1.096484,0.150742,-0.081280,0.077653,-1.081849,0.405303,0.076453,-1.758105,6.431340,106.269785,-0.524716,4.229797,282.124039,0.999610,-0.015405,-0.015243,0.017600
1.104195,0.141360,-0.077635,0.078242,-1.350655,0.539989,0.076325,-1.784993,6.451317,107.006371,-0.538375,4.279465,282.946286,0.999609,-0.014841,-0.015535,0.017913
1.111905,0.129992,-0.072985,0.078830,-1.596130,0.665642,0.076267,-1.812947,6.469354,107.746188,-0.552245,4.329280,283.774225,0.999606,-0.014317,-0.015811,0.018228
1.119616,0.116835,-0.067408,0.079418,-1.814004,0.780063,0.076295,-1.841952,6.485642,108.490526,-0.566336,4.379227,284.607885,0.999603,-0.013840,-0.016069,0.018545
1.127327,0.102115,-0.060998,0.080007,-2.000489,0.881255,0.076384,-1.871949,6.500377,109.239753,-0.580653,4.429293,285.447301,0.999599,-0.013418,-0.016305,0.018862
1.137562,0.080601,-0.051391,0.080790,-2.193456,0.991803,0.076611,-1.913164,6.517909,110.242029,-0.600024,4.495923,286.570600,0.999593,-0.012951,-0.016579,0.019285
1.147798,0.057445,-0.040800,0.081575,-2.317997,1.071688,0.076821,-1.955559,6.533497,111.247035,-0.619823,4.562721,287.704171,0.999585,-0.012599,-0.016803,0.019709
1.156029,0.038134,-0.031797,0.082207,-2.365297,1.111624,0.076885,-1.990140,6.544924,112.051753,-0.636061,4.616545,288.623142,0.999578,-0.012406,-0.016944,0.020051
1.164260,0.018636,-0.022561,0.082840,-2.363969,1.128697,0.076842,-2.024938,6.555709,112.851668,-0.652585,4.670460,289.548724,0.999571,-0.012292,-0.017049,0.020394
1.172491,-0.000649,-0.013280,0.083472,-2.313724,1.122323,0.076715,-2.059802,6.566216,113.646916,-0.669395,4.724463,290.480870,0.999563,-0.012260,-0.017118,0.020738
1.180722,-0.019322,-0.004149,0.084103,-2.215325,1.092413,0.076529,-2.094589,6.576817,114.437924,-0.686492,4.778552,291.419542,0.999555,-0.012306,-0.017150,0.021082
1.188953,-0.036993,0.004641,0.084732,-2.070644,1.039396,0.076295,-2.129151,6.587868,115.224833,-0.703875,4.832730,292.364705,0.999546,-0.012428,-0.017147,0.021427
1.199737,-0.058019,0.015331,0.085553,-1.816039,0.936645,0.075931,-2.173840,6.603583,116.249526,-0.727078,4.903856,293.612820,0.999534,-0.012695,-0.017093,0.021881
1.210521,-0.075941,0.024725,0.086369,-1.496418,0.799492,0.075531,-2.217600,6.621358,117.267983,-0.750757,4.975163,294.871950,0.999521,-0.013068,-0.016986,0.022337
1.221305,-0.090119,0.032477,0.087182,-1.123870,0.632954,0.075142,-2.260224,6.641847,118.282330,-0.774903,5.046675,296.142042,0.999507,-0.013528,-0.016835,0.022795
1.232089,-0.100057,0.038301,0.087990,-0.712810,0.443336,0.074790,-2.301531,6.665571,119.294033,-0.799501,5.118426,297.423059,0.999492,-0.014055,-0.016649,0.023256
1.242873,-0.105427,0.041990,0.088795,-0.279516,0.238047,0.074464,-2.341355,6.692886,120.303433,-0.824537,5.190451,298.714972,0.999476,-0.014624,-0.016438,0.023720
1.255752,-0.105661,0.043426,0.089752,0.242814,-0.016218,0.074120,-2.386809,6.730466,121.505703,-0.854987,5.276884,300.272098,0.999457,-0.015324,-0.016169,0.024279
1.268631,-0.099285,0.041598,0.090704,0.741362,-0.266232,0.073778,-2.429900,6.773452,122.704117,-0.886007,5.363836,301.844684,0.999437,-0.016003,-0.015900,0.024845
1.281510,-0.086799,0.036656,0.091652,1.186327,-0.496973,0.073448,-2.470701,6.821535,123.898555,-0.917567,5.451374,303.432679,0.999416,-0.016621,-0.015652,0.025418
1.294389,-0.069069,0.028941,0.092596,1.550680,-0.694249,0.073138,-2.509428,6.874094,125.089069,-0.949638,5.539561,305.036033,0.999396,-0.017140,-0.015442,0.025999
1.304625,-0.052022,0.021168,0.093344,1.767602,-0.818809,0.072976,-2.539086,6.918605,126.036609,-0.975478,5.610151,306.321307,0.999380,-0.017462,-0.015314,0.026468
1.314861,-0.033123,0.012290,0.094091,1.910989,-0.909369,0.073006,-2.568201,6.965177,126.992116,-1.001618,5.681207,307.616312,0.999364,-0.017690,-0.015225,0.026942
1.325097,-0.013157,0.002674,0.094839,1.975418,-0.962275,0.073256,-2.597143,7.013317,127.959277,-1.028054,5.752748,308.921140,0.999350,-0.017817,-0.015181,0.027423
1.335333,0.007054,-0.007280,0.095591,1.958534,-0.975318,0.073678,-2.626210,7.062379,128.938692,-1.054787,5.824787,310.235927,0.999336,-0.017840,-0.015185,0.027910
1.343333,0.022480,-0.015029,0.096181,1.889110,-0.957247,0.073962,-2.649009,7.100700,129.706426,-1.075887,5.881439,311.270498,0.999325,-0.017785,-0.015221,0.028295
1.349966,0.034717,-0.021276,0.096672,1.795453,-0.923706,0.074060,-2.667904,7.132007,130.338950,-1.093520,5.928640,312.132904,0.999317,-0.017693,-0.015273,0.028617
1.356598,0.046230,-0.027247,0.097164,1.670930,-0.873964,0.074030,-2.686829,7.162647,130.966333,-1.111278,5.976047,312.999494,0.999309,-0.017561,-0.015343,0.028942
1.363231,0.056821,-0.032836,0.097654,1.517898,-0.808925,0.073900,-2.705863,7.192459,131.588760,-1.129162,6.023654,313.870227,0.999301,-0.017392,-0.015433,0.029269
1.369864,0.066310,-0.037947,0.098144,1.339238,-0.729776,0.073695,-2.725089,7.221302,132.206641,-1.147173,6.071456,314.745068,0.999293,-0.017190,-0.015538,0.029599
1.376496,0.074539,-0.042490,0.098632,1.138457,-0.638051,0.073431,-2.744576,7.249042,132.820097,-1.165312,6.119445,315.623991,0.999285,-0.016957,-0.015659,0.029931
1.385433,0.083401,-0.047579,0.099286,0.839690,-0.497612,0.072994,-2.771337,7.284463,133.639553,-1.189959,6.184388,316.814628,0.999275,-0.016604,-0.015843,0.030381
1.394370,0.089483,-0.051342,0.099936,0.518027,-0.342266,0.072476,-2.798774,7.317424,134.450680,-1.214847,6.249636,318.012553,0.999264,-0.016217,-0.016045,0.030836
1.403306,0.092631,-0.053671,0.100581,0.184912,-0.177533,0.071918,-2.827003,7.347799,135.254441,-1.239985,6.315167,319.217695,0.999253,-0.015810,-0.016260,0.031294
1.412243,0.092793,-0.054507,0.101222,-0.147955,-0.009202,0.071397,-2.856174,7.375607,136.053912,-1.265378,6.380959,320.429999,0.999241,-0.015394,-0.016482,0.031755
1.421180,0.090025,-0.053845,0.101858,-0.468851,0.156764,0.070952,-2.886381,7.400919,136.851397,-1.291037,6.446987,321.649437,0.999229,-0.014985,-0.016705,0.032219
1.431874,0.083096,-0.051157,0.102614,-0.821521,0.344080,0.070497,-2.923873,7.428074,137.803569,-1.322102,6.526280,323.117989,0.999213,-0.014520,-0.016963,0.032777
1.442567,0.072672,-0.046582,0.103365,-1.123535,0.510143,0.070122,-2.962731,7.452099,138.753344,-1.353576,6.605846,324.596711,0.999196,-0.014103,-0.017203,0.033338
1.453261,0.059367,-0.040390,0.104113,-1.359732,0.646409,0.069775,-3.002788,7.473417,139.700541,-1.385472,6.685654,326.085578,0.999179,-0.013750,-0.017417,0.033902
1.463955,0.043940,-0.032930,0.104858,-1.518432,0.745876,0.069473,-3.043824,7.492577,140.645067,-1.417801,6.765679,327.584560,0.999160,-0.013475,-0.017597,0.034468
1.472683,0.030367,-0.026188,0.105463,-1.584778,0.796005,0.069231,-3.077861,7.507057,141.413925,-1.444514,6.831136,328.815419,0.999144,-0.013316,-0.017714,0.034931
1.481410,0.016462,-0.019133,0.106066,-1.592409,0.816449,0.069002,-3.112213,7.520919,142.180970,-1.471526,6.896717,330.052981,0.999127,-0.013218,-0.017804,0.035395
1.490138,0.002740,-0.012028,0.106668,-1.541747,0.806676,0.068793,-3.146707,7.534564,142.946197,-1.498839,6.962418,331.297229,0.999110,-0.013182,-0.017864,0.035860
1.498866,-0.010298,-0.005136,0.107267,-1.435360,0.767270,0.068586,-3.181172,7.548391,143.709598,-1.526452,7.028238,332.548148,0.999092,-0.013205,-0.017896,0.036327
1.511707,-0.027268,0.004092,0.108146,-1.187686,0.659211,0.068336,-3.231556,7.569905,144.831510,-1.567625,7.125304,334.400726,0.999065,-0.013339,-0.017895,0.037016
1.524548,-0.040455,0.011593,0.109022,-0.851124,0.499941,0.068172,-3.281185,7.593816,145.953648,-1.609441,7.222658,336.267705,0.999037,-0.013573,-0.017842,0.037708
1.537389,-0.048897,0.016789,0.109897,-0.455968,0.303699,0.068086,-3.329690,7.620999,147.076902,-1.651888,7.320339,338.149094,0.999008,-0.013880,-0.017750,0.038403
1.550230,-0.052063,0.019314,0.110771,-0.037230,0.087866,0.068048,-3.376793,7.651990,148.201173,-1.694949,7.418393,340.044916,0.998978,-0.014225,-0.017635,0.039104
1.563071,-0.049888,0.019038,0.111645,0.368865,-0.128771,0.068115,-3.422518,7.687087,149.330578,-1.738607,7.516872,341.955222,0.998947,-0.014573,-0.017513,0.039809
1.575912,-0.042763,0.016073,0.112521,0.727774,-0.327536,0.068367,-3.467031,7.726235,150.469063,-1.782843,7.615828,343.880075,0.998916,-0.014890,-0.017400,0.040521
1.588753,-0.031492,0.010760,0.113401,1.009429,-0.491393,0.068755,-3.510556,7.768976,151.618090,-1.827643,7.715310,345.819597,0.998884,-0.015147,-0.017312,0.041240
1.599293,-0.019950,0.005025,0.114127,1.166281,-0.589793,0.069048,-3.545619,7.806084,152.565293,-1.864831,7.797392,347.422696,0.998858,-0.015295,-0.017266,0.041836
1.609833,-0.007153,-0.001547,0.114855,1.247062,-0.649588,0.069085,-3.579956,7.844135,153.506047,-1.902384,7.879871,349.035756,0.998832,-0.015378,-0.017250,0.042437
1.617930,0.003012,-0.006897,0.115414,1.255072,-0.667226,0.068874,-3.605819,7.873469,154.219218,-1.931476,7.943504,350.281582,0.998811,-0.015393,-0.017261,0.042903
1.626027,0.013052,-0.012288,0.115971,1.216519,-0.659813,0.068497,-3.631348,7.902558,154.923606,-1.960776,8.007373,351.533150,0.998791,-0.015367,-0.017291,0.043372
1.634124,0.022597,-0.017518,0.116524,1.133661,-0.627966,0.068027,-3.656694,7.931138,155.619968,-1.990282,8.071475,352.790383,0.998771,-0.015300,-0.017341,0.043844
1.635711,0.024380,-0.018508,0.116631,1.112539,-0.618974,0.067910,-3.661642,7.936648,155.755261,-1.996089,8.084066,353.037456,0.998767,-0.015283,-0.017353,0.043937
1.637298,0.026127,-0.019482,0.116739,1.089917,-0.609128,0.067789,-3.666572,7.942113,155.889796,-2.001904,8.096666,353.284742,0.998763,-0.015264,-0.017366,0.044030
